emuIRN,curatorial_section,object_number,object_name,native_name,culture,provenience,material,period,date_made,date_made_early,date_made_late,accession_credit_line,creator,description,manufacture_locationlocus,culture_area,technique,iconography,measurement_height,measurement_length,measurement_width,measurement_outside_diameter,measurement_tickness,measurement_unit,other_numbers,url,image
180121,Near Eastern,61-14-1325,Lamp,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Lamp; buffware.  Miniature. Brown encrustation on interior.  Chipped rim.,,,,,,,,,,,,http://www.penn.museum/collections/object/180121,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
213444,Near Eastern,61-14-1534,Jar,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Brown ware; lugs.  Ring base.  Degenerated pixoid style. Neck and part of body missing.,,,,,,,,,,,,http://www.penn.museum/collections/object/213444,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
157875,Near Eastern,61-14-1423,Bowl Fragment,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Buffware.  Rim and side fragment from large bowl.  Reddish brown slip on exterior.  Horizontally burnished inside and out in widely separated bands.,,,,,,,,,,,3-57-33,http://www.penn.museum/collections/object/157875,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
85995,Near Eastern,61-14-1448,Lamp,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Buff ware.  Carbon deposit on botom and nozzle.  Flat base.  Cracked and mended.,,,,,,,,,,,,http://www.penn.museum/collections/object/85995,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/291834_800.jpg
191482,Near Eastern,71-24-6,Brick,,Elamite,Iran|Malyan,Clay,Middle Elamite Period,c. 1120 BC,1150,1100,"The Malyan Project, Dr. William M. Sumner, 1971",,Fragment of brick with inscription,,,Inscribed,,,,,,,,M-497,http://www.penn.museum/collections/object/191482,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
158939,Near Eastern,50-3-1022,Flake,,,Iran|Belt Cave,Flint,,,,,"Seven Caves Expedition, Belt Cave Iran; Carleton S. Coon, 1950",,,,,,,,,,,,,,http://www.penn.museum/collections/object/158939,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
209351,Near Eastern,37-11-207,Knob,,,Iran|Rayy,Bone,,Islamic I/II or II,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,"Bone.  Ovoid with upper end cut into three-sided point, each side with a large perforation.  Band of engraved circles around centre and plain encircling engraved lines.",,,,,,,,,,,RH6102,http://www.penn.museum/collections/object/209351,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
253631,Near Eastern,37-11-507,Spindle Whorl,,,Iran|Rayy,Bone,,Islamic I or II,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Bone.  Conical.  Damaged.  Engraved annulets and lines.,,,,,,,,,,,RH 4177|Draw. or 40,http://www.penn.museum/collections/object/253631,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
52966,Near Eastern,37-11-455,Object,,,Iran|Rayy,Bronze,,Islamic II?,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,"Bronze.  Rectangular shaft; flat elliptical head at right angle plane, terminating in ring.  Perforation at other end.",,,,,,,,,,,RH 5459|Draw. br 33,http://www.penn.museum/collections/object/52966,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
171701,Near Eastern,37-11-387,Bead,,,Iran|Rayy,Stone,,Hissar I a?,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,1 alabaster barrel; 1 alabaster short thick tubular.,,,,,,,,,,,RCh 3814|Draw. or 14,http://www.penn.museum/collections/object/171701,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
399032,Near Eastern,37-37-573,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/399032,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398993,Near Eastern,37-37-534,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398993,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
145419,Near Eastern,66-2-2,Jar,,,Iran,Ceramic,,17th century,1600,1699,"Gift of Albert P. Knight, 1966",,"Celadon colour, underglaze white slip painted with underglazed blue painted bands at rim and neck base; rim and top much repaired.",,,Glazed,,,,,,,,,http://www.penn.museum/collections/object/145419,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
213757,Near Eastern,38-10-117,Stamp Seal,,,Iraq|Khafaje,Steatite,,Early Dynastic Period,,,"Khafaje Expedition; E. A. Speiser and Charles Bache, 1938",,Green steatite(?)  Hemispherical section.  Drilled holes on base.  At each end of the boring is a small collar.,,,,,,,,,,,KH 9-169,http://www.penn.museum/collections/object/213757,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
117745,Near Eastern,37-11-554,Weight,,,Iran|Rayy,Stone,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,"Dark grey stone.  Oval, pierced vertically.  Rough.  Two surfaces worn; possibly used as smoother.",,,,,,,,,,,RCi 3569|Draw. se 1,http://www.penn.museum/collections/object/117745,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
246183,Near Eastern,B9404,Stamp Seal,,Parthian|Sassanian,Iraq,Carnelian,Parthian (uncertain)|Sassanian (uncertain),,,,"Babylonian Expedition Purchase, 1891",,"CBS Register: engraved stone, oblong, for seal ring, Carnelian. Parthian or Sassanian, upper and left part somewhat damaged. Wild Boar.<br />PBS XIV: Wild boar. Ring stone. Carnelian, 16 ½ x 12 ½ mm",,,,Wild Boar,,,,,,,PBS XIV: 778,http://www.penn.museum/collections/object/246183,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
116377,Near Eastern,B9405,Stamp Seal,,Parthian|Sassanian,Iraq,Lapis Lazuli,Parthian (uncertain)|Sassanian (uncertain),,,,"Babylonian Expedition Purchase, 1891",,"CBS Register: engraved stone, round, for seal ring, lapis lazuli, Parthian or Sassanian. Humped bull<br />PBS XIV: Humped bull and crescent. Ring stone. Lapis lazuli, 11 ½ x 11 mm",,,Engraved,Humped Bull,,,,,,,PBS XIV: 794,http://www.penn.museum/collections/object/116377,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
34961,Near Eastern,B9407,Stamp Seal,,Parthian|Sassanian,Iraq,Fossil Coral|Carnelian,Parthian (uncertain)|Sassanian (uncertain),,,,"Babylonian Expedition Purchase, 1891",,"CBS Register: part of a fossil coral (with sketch), convex part engraved, carnelian. Parthian or Sassanian. Goose.<br />PBS XIV: A goose (?). Hemispherical ring stone, engraved on the convex side. Carnelian, 9 ½ x 9 x 4 mm",,,Engraved,Goose,,,,,,,PBS XIV: 767,http://www.penn.museum/collections/object/34961,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
78920,Near Eastern,B8658A,Bird Figurine,,,Iraq|Nippur,Terracotta,,,,,"Babylonian Expedition to Nippur I-IV, 1888-1900",,3 Applied Clay Pellets = Feathers?<br />only B8658 (a tablet) is in the CBS Register<br />Published as B8568 in PBS XVI: Curious piece of clay with pellets attached and three holes. Is it a bird’s tail?,,,,,,,,,,,PBS XIV: 343,http://www.penn.museum/collections/object/78920,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
234063,Near Eastern,B8744,Cylinder Seal,,,Iraq|Nippur,Magnesite,,,,,"Babylonian Expedition to Nippur II, 1890",,CBS Register: Uninscribed seal cylinder in magnesite,,,,,,,,,,,PBS XIV:1094,http://www.penn.museum/collections/object/234063,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
93494,Near Eastern,B5021,Cylinder Seal,,,Iraq,Soapstone,Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, soapstone<br />PBS XIV: The worshiping of a seated god with horned mitre, a beard, a flounced robe, and his hair tied in a loop behind. His characteristic emblems placed on either side seem to be two colossal clubs with five heads, and two serpents whose tails seem to unite to form a thunderbolt over an indistinct crouched animal, with perhaps a straight line between them. He is approached by a goddess with the same mitre, hair, and flounced robe, who leads by the hand a true Sumerian, shaven and shorn and dressed in a fringed shawl. Both lift their free hand in sign of adoration. There are above a crescent and a sun disk with a star. Concave cyl. seal. Serpentine, 24 x 12 mm",,,,,,,,,,,PBS XIV: 240,http://www.penn.museum/collections/object/93494,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167743_800.jpg
167010,Near Eastern,B5023,Cylinder Seal,,,Iraq,Basalt (uncertain),Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, basalt?<br />PBS XIV: two nude hunters with head in profile, attack a lion. Illegible  inscription. Concave cyl. seal, much worn. Soapstone, 25 ½ x 10 ½ mm",,,,,,,,,,,PBS XIV: 127,http://www.penn.museum/collections/object/167010,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167752_800.jpg
330005,Near Eastern,B5024,Cylinder Seal,,,Iraq,Soapstone,Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, soapstone<br />PBS XIV: Two nude hunters with head in profile and short hair, seize a lion by the tail, mane and legs. <br />“Sinbani//son of Bazua//royal shepherd” Concave cyl. seal. Serpentine, 22 ½ x 11 mm.",,,,,,,,,,,PBS XIV: 135,http://www.penn.museum/collections/object/330005,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167771_800.jpg
302974,Near Eastern,B5025,Cylinder Seal,,,Iraq,Limestone,Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, limestone<br />PBS XIV: A god like Martu steps forth club in hand. He has a conical hat, no beard nor shawl, only a short tunic. There is a large caduceus in front of him.<br />   A second god has one bare arm hanging, the other half folded like Martu, but wears a conical hat, his hair tied in a swallow tail behind, and a long fringed embroidered robe. The emblems in front are the crescent and the squat monkey.<br />   A worshiper with conical hat, beard, hair tied in a swallow tail, and a long robe leaving both arms bare (?), adores with one hand up. Concave cyl. seal. Black limestone (?), 24 x 13 ½ mm.",,,,,,,,,,,PBS XIV: 375,http://www.penn.museum/collections/object/302974,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167772_800.jpg
323903,Near Eastern,B5026,Cylinder Seal,,,Iraq,Soapstone,Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, soapstone<br />PBS XIV: The worshiping of a seated goddess, with hand extended below the crescent. She has a horned mitre, her hair tied in a loop behind, a flounced robe, a cubic seat. There is a palm tree behind her, and in front an altar table on a columnar support. A divine attendant dressed like her, but with a plaited robe covering one shoulder, leads by the hand the bareheaded worshiper in a fringed shawl. Cyl. seal. Serpentine, 24 x 11 mm.",,,,,,,,,,,PBS XIV: 225,http://www.penn.museum/collections/object/323903,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167775_800.jpg
80774,Near Eastern,B5033,Cylinder Seal,,,Iraq,Hematite,Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, hematite<br />PBS XIV: a deity in flounced robe and horned mitre stands up holding a club. There is a spear of Marduk in the field. The worshiper in turban and flounced robe adores with one hand up. <br />“Samas//Aa.” Concave cyl. seal. Hematite, 25 x ½ x 10 mm",,,,,,,,,,,PBS XIV: 469,http://www.penn.museum/collections/object/80774,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167725_800.jpg
89916,Near Eastern,B5034,Cylinder Seal,,,Iraq,Chalcedony,Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, chalcedony<br />PBS XIV: The tree of life below the winged disk. It looks like a palm tree with knotted stem, spreading boughs and branches of fruits. The sun disk has wings and tail, front piece and horns, half beetle, half eagle. Two bearded worshipers approach with both hands extended. They have the usual fillet mass of hair and long robe. <br />   The emblems are a rhomb, a six pointed star, a kneeling gazelle and two border lines. Convex cyl. seal. Chalcedony, 23 ½ x 12 mm.",,,,,,,,,,,PBS XIV: 592,http://www.penn.museum/collections/object/89916,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167749_800.jpg
49008,Near Eastern,B5035,Cylinder Seal,,,Iraq,Hematite,Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, hematite<br />PBS XIV: the worshiping of a goddess stepping forth, the seven headed club in hand, her bare leg lifted on a low stool. She has a horned mitre, her hair tied in a loop, a plaited shawl girded about and opening in front. The emblems behind are a crouched ibex, the caduceus with notched handle, and a vase or fly (?). <br />   A worshiper in turban and fringed shawl, and hair tied in a loop (?), adores with one hand up. The usual divine attendant stands with both hands clasped. Cyl. seal. Hematite, 21 x 8 ½ mm.",,,,,,,,,,,PBS XIV: 437,http://www.penn.museum/collections/object/49008,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167769_800.jpg
214928,Near Eastern,B5036,Cylinder Seal,,,Iraq,Chalcedony,Babylonian,,,,"Babylonian Expedition Purchase, 1890",,"CBS Register: Babylonian seal cylinder, chalcedony<br />PBS XIV: The kneeling bowman shooting an antelope. A quiver and a sword (?) are hung across his shoulders. There are a crescent and rhomb in the field. Rough work cut with the wheel. Cyl. seal. Chalcedony, 25 ½ x 12 mm",,,,,,,,,,,PBS XIV: 577,http://www.penn.museum/collections/object/214928,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/167750_800.jpg
117108,Near Eastern,B1103,Stamp Seal,,,Iraq,Agate,,,,,"Purchased from Khabaza, Baghdad; subscription of R. F. Harper, 1889",,"CBS Register: seal, shape of a sealing, agate<br />PBS XIV: A flower. The saffron (?). Hemispherical seal. Chalcedony with brown layers, 17 1/2 x 16 mm.",,,,,,,,,,,PBS XIV: 747,http://www.penn.museum/collections/object/117108,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/160568_800.jpg
90505,Near Eastern,B1104,Stamp Seal,,,Iraq,Chalcedony,,,,,"Purchased from Khabaza, Baghdad; subscription of R. F. Harper, 1889",,"CBS Register: seal, shape of a sealing, chalcedony<br />PBS XIV: Bird on the back of a crouched gazelle or ibex. Ring shaped seal. Red chalcedony, 17 x 9 mm.",,,,,,,,,,,PBS XIV: 765,http://www.penn.museum/collections/object/90505,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/160540_800.jpg
164638,Near Eastern,B1106,Stamp Seal,,,Iraq,Chalcedony,,,,,"Purchased from Khabaza, Baghdad; subscription of R. F. Harper, 1889",,"CBS Register: seal, shape of a sealing, chalcedony<br />PBS XIV: A female (?) worshiper with both arms extended. Her hair hangs in a tress on her back. She has braided, plaited Persian trouser. Ring shaped seal. Chalcedony, 14 1/2 x 8 mm",,,,,,,,,,,PBS XIV: 796,http://www.penn.museum/collections/object/164638,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/160541_800.jpg
336320,Near Eastern,B1109,Cylinder Seal,,,Iraq,Chalcedony,,,,,"Purchased from Khabaza, Baghdad; subscription of R. F. Harper, 1889",,"CBS Register: seal cylinder, chalcedony<br />PBS XIV: The four winged Bel-Marduk between two winged sphinxes. He has a fillet about his head, heavy hair and undulating beard and an open robe with three zones of fringes. The sphinxes have a beardless human head, the body of a lion and the wings of an eagle. Convex cyl. seal. Chalcedony, 31 x 17 mm",,,,,,,,,,,PBS XIV: 615,http://www.penn.museum/collections/object/336320,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/160521_800.jpg
322097,Near Eastern,B14293,Stamp Seal,,,Iraq|Nippur,Quartz,Pre-Sargonic,,,,"Babylonian Expedition to Nippur I-IV, 1888-1900",,"CBS Register: semi-convex, flat seal, green quartz, pre-Sargon<br />PBS XIV: two animals opposed head to tail, perhaps dogs. Flat round seal with convex back. Aragonite, 29 1/2 mm. Nippur.",,,,,,,,,,,PBS XIV: 18,http://www.penn.museum/collections/object/322097,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
262747,Near Eastern,B9024,Brick,,,Iraq|Tello,Clay,,,,,"Babylonian Expedition, 1890",,"Cut for inscription. Hand inscribed.<br />CBS Register: Segment of brick, 17 sections of Old Babylonian inscription in 2 columns. Ur-Ningirsu<br />Behrens: Urningirsu B (Walker Brick Inscription Nr. 10)",,,Inscribed,,,14.5,14.5,,,cm,C4 no. 202,http://www.penn.museum/collections/object/262747,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/25881_800.jpg
195556,Near Eastern,B9022,Brick,,,Iraq|Tello,Clay,,,,,"Babylonian Expedition, 1890",,"Section, cut for cuneiform. Complete. Stamp inscribed.",,,Stamped,,,,,,,,E1 no. 291,http://www.penn.museum/collections/object/195556,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/25878_800.jpg
