Resource_URL,Thumbnail,Title,Creator,Date,Subject,Description
https://www.palestineposterproject.org/poster/jerusalem-city-of-david,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Jerusalem_David_PPPA.jpg?itok=-htw8FK8,"Jerusalem, City of David",Research in Progress,1996,Poster,Research in Progress - 1996
https://www.palestineposterproject.org/poster/israel-supporter-ronald-reagan,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/reaganBS.jpg?itok=4tWUCYqm,Israel Supporter - Ronald Reagan,Research in Progress,2008,Poster,Research in Progress - 2008
https://www.palestineposterproject.org/poster/where-in-the-middle-east-is-there-freedom-of-speech,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/BSFreedomofSpeech.jpg?itok=s4hXWwGC,Where in the Middle East Is There Freedom of Speech?,Research in Progress,2008,Poster,Research in Progress - 2008
https://www.palestineposterproject.org/poster/where-in-the-middle-east-can-gay-officers-serve-their-country,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/gayofficersBS.jpg?itok=Nm9dAvn_,Where in the Middle East Can Gay Officers Serve Their Country?,Research in Progress,2008,Poster,Research in Progress - 2008
https://www.palestineposterproject.org/poster/where-in-the-middle-east-are-daughters-valued-as-much-as-sons,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/WhereWomenBS.jpg?itok=6vO0Ye5x,Where in the Middle East Are Daughters Valued As Much As Sons?,Research in Progress,2008,Poster,Research in Progress - 2008
https://www.palestineposterproject.org/poster/accountability-now-goldstone-report-1,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Goldstone2_PPPA.jpg?itok=qn2deZRh,Accountability Now - Goldstone Report - 1,Zan Studio,2010,Poster,Zan Studio - 2010
https://www.palestineposterproject.org/poster/keep-israel-close-wear-the-blue-string,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/bluestring.jpg?itok=WCYYVDA_,Keep Israel Close - Wear the Blue String,Research in Progress,2008,Poster,Research in Progress - 2008
https://www.palestineposterproject.org/poster/did-you-know,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/DidYouKnow.jpg?itok=RuQQBFZp,Did You Know?,Research in Progress,2008,Poster,Research in Progress - 2008
https://www.palestineposterproject.org/poster/israel-admirer-dalai-lama,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/DalaiLamaBSPR.jpg?itok=SWF3PIZT,Israel Admirer - Dalai Lama,"Jonathan Carey, Meirav Yaron, Peter Altman",2008,Poster,"Jonathan Carey, Meirav Yaron, Peter Altman - 2008"
https://www.palestineposterproject.org/poster/das-neue-palastina-im-film,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/dasneuePalastina.jpg?itok=Tx4crBpF,Das Neue Palastina Im Film,Research in Progress,1910,Poster,Research in Progress - 1910
https://www.palestineposterproject.org/poster/womens-voices-for-peace-and-justice,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/NancyHom_SWANN_0.jpg?itok=Nd5P12Gw,Women's Voices for Peace and Justice,Nancy Hom,1987,Poster,Nancy Hom - 1987
https://www.palestineposterproject.org/poster/sign-up,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Chatom.jpg?itok=Ij-dXoOk,Sign Up!,Shamir Brothers,1947,Poster,Shamir Brothers - 1947
https://www.palestineposterproject.org/poster/volunteer-shamir-1,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/iaf_pppa.jpg?itok=pxBE337p,Volunteer - Shamir - 1,Shamir Brothers,1950,Poster,Shamir Brothers - 1950
https://www.palestineposterproject.org/poster/vers-israel,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/VersIsrael.jpg?itok=hZYm6Qix,Vers Israel,Research in Progress,1955,Poster,Research in Progress - 1955
https://www.palestineposterproject.org/poster/the-week-of-productivity,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/WeekProductivity.jpg?itok=9WHpPcoj,The Week of Productivity,Research in Progress,1958,Poster,Research in Progress - 1958
https://www.palestineposterproject.org/poster/atoms-for-peace,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Atoms4Peace.jpg?itok=kZVxDGvg,Atoms For Peace,ROLI Studio (Rothschild and Lipmann),1956,Poster,ROLI Studio (Rothschild and Lipmann) - 1956
https://www.palestineposterproject.org/poster/the-jewish-messianic-wait,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/MessianicWait.jpg?itok=r0WMZH5E,The Jewish Messianic Wait,Research in Progress,2008,Poster,Research in Progress - 2008
https://www.palestineposterproject.org/poster/zim-israel-navigation-co-ltd,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Zim_1958.jpg?itok=3bQjkIPt,Zim Israel Navigation Co. Ltd,Jean David,1958,Poster,Jean David - 1958
https://www.palestineposterproject.org/poster/23rd-zionist-congress,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/histadrut1946_pppa.jpg?itok=_BLX9AQW,23rd Zionist Congress,Otte Wallisch (1903 - 1977),1946,Poster,Otte Wallisch (1903 - 1977) - 1946
https://www.palestineposterproject.org/poster/golda-meirson-for-mayor,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/GMeir.jpg?itok=DEbah6UC,Golda Meirson for Mayor,Research in Progress,1955,Poster,Research in Progress - 1955
https://www.palestineposterproject.org/poster/king-david-hotel,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/kdh_pppa.jpg?itok=gN1ZRC9f,King David Hotel,J. Paschal,1930,Poster,J. Paschal - 1930
https://www.palestineposterproject.org/poster/reunited-jerusalem,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Jerusalemreunited.jpg?itok=GcgAXLQE,Reunited Jerusalem,Research in Progress,1967,Poster,Research in Progress - 1967
https://www.palestineposterproject.org/poster/the-song-of-deborah,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Inbal_PPPA.jpg?itok=9K0fptRI,The Song of Deborah,Research in Progress,1955,Poster,Research in Progress - 1955
https://www.palestineposterproject.org/poster/their-lives-are-in-your-hands,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Zioniststeeringwheel.jpg?itok=y7o_xhiQ,Their Lives Are In Your Hands!,Research in Progress,1950,Poster,Research in Progress - 1950
https://www.palestineposterproject.org/poster/buy-the-maariv-newspaper,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/maariv.jpg?itok=w6xaneQz,Buy the Maariv Newspaper,Shamir Brothers,1950,Poster,Shamir Brothers - 1950
https://www.palestineposterproject.org/poster/youth-symphonic-orchestra-of-essex,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Poster-YouthSymphony_600.jpg?itok=XISDZ2eN,Youth Symphonic Orchestra of Essex,Research in Progress,1975,Poster,Research in Progress - 1975
https://www.palestineposterproject.org/poster/israel-national-lottery,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/LotteryofZion.jpg?itok=rEi6vpJf,Israel National Lottery,Research in Progress,1965,Poster,Research in Progress - 1965
https://www.palestineposterproject.org/poster/welcome,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/ELALOlim.jpg?itok=Us4CSmRW,Welcome!,"Jacky Levy, Rami Elhanan",1990,Poster,"Jacky Levy, Rami Elhanan - 1990"
https://www.palestineposterproject.org/poster/palestine-1898,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/1898Palestine.jpg?itok=KO7tGUnt,Palestine - 1898,Louis Guerry,1898,Poster,Louis Guerry - 1898
https://www.palestineposterproject.org/poster/35-years-of-the-histadrut,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/histadrut35_pppa.jpg?itok=qRS6ZWgA,35 Years of the Histadrut,Eliyahu Vardimon,1955,Poster,Eliyahu Vardimon - 1955
https://www.palestineposterproject.org/poster/the-warrior-list,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/BenGurionMousehole_0.jpg?itok=BoHZVHHM,The Warrior List,Research in Progress,1949,Poster,Research in Progress - 1949
https://www.palestineposterproject.org/poster/israel-independence-day-1958,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/IID_1958.jpg?itok=vQalGxDF,Israel Independence Day - 1958,Miriam Kroz,1958,Poster,Miriam Kroz - 1958
https://www.palestineposterproject.org/poster/workers-of-israel-unite,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/MapaiOrange.jpg?itok=v6OodqjB,"Workers of Israel, Unite!",Franz Krausz (1905-1998),1950,Poster,Franz Krausz (1905-1998) - 1950
https://www.palestineposterproject.org/poster/one-hand,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/OneHandKor.jpg?itok=guuJXuVU,One Hand,Paul Kor (Kornowski) (1926 -2001),1961,Poster,Paul Kor (Kornowski) (1926 -2001) - 1961
https://www.palestineposterproject.org/poster/making-the-desert-bloom,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/JNKWorkingLand.jpg?itok=TEpTFzjE,Making The Desert Bloom,Wind-Strosky,1950,Poster,Wind-Strosky - 1950
https://www.palestineposterproject.org/poster/think-about-my-future-vote-tzade,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/avdi_cactus.jpg?itok=qx0HAmV2,Think About My Future - Vote Tzade,A. Avdi,1950,Poster,A. Avdi - 1950
https://www.palestineposterproject.org/poster/listen-the-storm-is-calling-us-be-daring,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/behold_pppa_0.jpg?itok=p9OlpFjL,Listen! The Storm Is Calling Us: Be Daring!,Arieh El-Hanani (Sapozhnikov),1940,Poster,Arieh El-Hanani (Sapozhnikov) - 1940
https://www.palestineposterproject.org/poster/the-general-federation-of-workers,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Mapai1.jpg?itok=kKH56Aup,The General Federation of Workers,Research in Progress,1948,Poster,Research in Progress - 1948
https://www.palestineposterproject.org/poster/promote-hebrew-industry-and-agriculture,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Herut48.jpg?itok=4zIJ9g2X,Promote Hebrew Industry and Agriculture,Research in Progress,1948,Poster,Research in Progress - 1948
https://www.palestineposterproject.org/poster/forest-of-martyred-children,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Bosque.jpg?itok=-kD_K_Ag,Forest of Martyred Children,ROLI Studio (Rothschild and Lipmann),1951,Poster,ROLI Studio (Rothschild and Lipmann) - 1951
https://www.palestineposterproject.org/poster/israel-independence-day-1953,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/IIDay53.jpg?itok=7CRNVVyI,Israel Independence Day - 1953,Research in Progress,1953,Poster,Research in Progress - 1953
https://www.palestineposterproject.org/poster/omer-the-punctuated-newspaper-for-the-immigrant,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/immigrantsRead.jpg?itok=KEj461VY,Omer - The Punctuated Newspaper For the Immigrant,Research in Progress,1950,Poster,Research in Progress - 1950
https://www.palestineposterproject.org/poster/national-lottery,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Hospital1000.jpg?itok=z4znqDL7,National Lottery,Research in Progress,1932,Poster,Research in Progress - 1932
https://www.palestineposterproject.org/poster/the-fighters-1,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/IfiForget.jpg?itok=kR5SZWDQ,The Fighters - 1,Research in Progress,1949,Poster,Research in Progress - 1949
https://www.palestineposterproject.org/poster/here-we-are-we-are-making-aliyah,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/RowofShips.jpg?itok=hsNNF1Fe,Here We Are! We Are Making Aliyah!,Otte Wallisch (1903 - 1977),1946,Poster,Otte Wallisch (1903 - 1977) - 1946
https://www.palestineposterproject.org/poster/maccabiah-games-1932,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/maccabiah1932ta_pppa.jpg?itok=Tknb2gxa,Maccabiah Games - 1932,Research in Progress,1932,Poster,Research in Progress - 1932
https://www.palestineposterproject.org/poster/the-new-bezalel-jerusalem,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Bezalel_PPPA.jpg?itok=5Sjs8h8c,The New Bezalel - Jerusalem,Research in Progress,1949,Poster,Research in Progress - 1949
https://www.palestineposterproject.org/poster/forward,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/kadimaprogress_pppa.jpg?itok=WgJR9vMf,Forward!,Research in Progress,1951,Poster,Research in Progress - 1951
https://www.palestineposterproject.org/poster/demonstrate-our-strength-and-unity,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Reinforcments.jpg?itok=yIqWPwzR,Demonstrate Our Strength and Unity,Moshe Raviv-Vorobeichic (Moi Ver) - (1904-1995),1941,Poster,Moshe Raviv-Vorobeichic (Moi Ver) - (1904-1995) - 1941
https://www.palestineposterproject.org/poster/fifth-anniversary-of-the-warsaw-ghetto-uprising,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/WarsawFifth.jpg?itok=W_bk1wYN,Fifth Anniversary of the Warsaw Ghetto Uprising,Henryk Hechtkopf,1948,Poster,Henryk Hechtkopf - 1948
https://www.palestineposterproject.org/poster/the-maccabiah-games-1935,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Maccabi_1935_PPPA.jpg?itok=3q2dWF9e,The Maccabiah Games - 1935,Walter Holz,1935,Poster,Walter Holz - 1935
https://www.palestineposterproject.org/poster/join-us-dear-sister,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/DearSister.jpg?itok=a9wn54-E,Join Us Dear Sister!,Shamir Brothers,1940,Poster,Shamir Brothers - 1940
https://www.palestineposterproject.org/poster/kadima-betar,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/Kadima_Betar_PPPA.jpg?itok=ZsGhrlqI,Kadima Betar,Research in Progress,1975,Poster,Research in Progress - 1975
https://www.palestineposterproject.org/poster/cain-where-is-abel-your-brother,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/MAY1_1947_PPPA.jpg?itok=blLPGXa3,"Cain - Where Is Abel, Your Brother?",Ernst Mechner,1947,Poster,Ernst Mechner - 1947
https://www.palestineposterproject.org/poster/immigration-is-our-future,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/aliyaloan.jpg?itok=Njn3__Kw,Immigration Is Our Future,Research in Progress,1958,Poster,Research in Progress - 1958
https://www.palestineposterproject.org/poster/israel-independence-day-1951,https://www.palestineposterproject.org/sites/default/files/styles/medium/public/IID_51.jpg?itok=zWew-kS-,Israel Independence Day - 1951,Rudolph Sidner,1951,Poster,Rudolph Sidner - 1951
