,emuIRN,curatorial_section,object_number,object_name,native_name,culture,provenience,material,period,date_made,date_made_early,date_made_late,accession_credit_line,creator,description,manufacture_locationlocus,culture_area,technique,iconography,measurement_height,measurement_length,measurement_width,measurement_outside_diameter,measurement_tickness,measurement_unit,other_numbers,url,image_url
4634,144410,Egyptian,32-42-1200.651,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II,383-392 AD,383,392,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|A316a,http://www.penn.museum/collections/object/144410,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4635,322169,Egyptian,32-42-1200.653,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|A318,http://www.penn.museum/collections/object/322169,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4636,268886,Egyptian,32-42-1200.655,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II|Theodosius|Arcadius|Honorius,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C480,http://www.penn.museum/collections/object/268886,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4637,71447,Egyptian,32-42-1200.657,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C381,http://www.penn.museum/collections/object/71447,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4638,171136,Egyptian,32-42-1200.659,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C383,http://www.penn.museum/collections/object/171136,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4639,308492,Egyptian,32-42-1200.661,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C385,http://www.penn.museum/collections/object/308492,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4640,150622,Egyptian,32-42-1200.663,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C387,http://www.penn.museum/collections/object/150622,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4641,327269,Egyptian,32-42-1200.665,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C389,http://www.penn.museum/collections/object/327269,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4642,298908,Egyptian,32-42-1200.667,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C391,http://www.penn.museum/collections/object/298908,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4643,20281,Egyptian,32-42-1200.669,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C393,http://www.penn.museum/collections/object/20281,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4644,41083,Egyptian,32-42-1200.671,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C355,http://www.penn.museum/collections/object/41083,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4645,225842,Egyptian,32-42-1200.673,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/225842,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4646,105968,Egyptian,32-42-1200.675,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/105968,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4647,77769,Egyptian,32-42-1200.677,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/77769,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4648,187477,Egyptian,32-42-1200.679,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C394,http://www.penn.museum/collections/object/187477,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4649,272341,Egyptian,32-42-1200.681,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/272341,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4650,3095,Egyptian,32-42-1200.683,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II|Theodosius I|Arcadius|Honorius,383-395 AD,383,395,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C429,http://www.penn.museum/collections/object/3095,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4651,208332,Egyptian,32-42-1200.685,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II|Theodosius I|Arcadius|Honorius,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C431,http://www.penn.museum/collections/object/208332,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4652,260357,Egyptian,32-42-1200.687,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II|Theodosius I|Arcadius|Honorius,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C432,http://www.penn.museum/collections/object/260357,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4653,107484,Egyptian,32-42-1200.689,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II|Theodosius I|Arcadius|Honorius,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C434,http://www.penn.museum/collections/object/107484,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4654,8428,Egyptian,32-42-1200.691,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II|Theodosius I|Arcadius|Honorius,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C436,http://www.penn.museum/collections/object/8428,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4655,302759,Egyptian,32-42-1200.693,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Valentinian II|Theodosius I|Arcadius|Honorius,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C438,http://www.penn.museum/collections/object/302759,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4656,39922,Egyptian,32-42-1200.695,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C435,http://www.penn.museum/collections/object/39922,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4657,160260,Egyptian,32-42-1200.697,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/160260,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4658,261171,Egyptian,32-42-1200.699,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Theodosius I,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/261171,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4659,215873,Egyptian,32-42-1200.1030,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/215873,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4660,317761,Egyptian,32-42-1200.1032,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/317761,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4661,130496,Egyptian,32-42-1200.1384,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/130496,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4662,106303,Egyptian,32-42-1200.1386,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/106303,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4663,254111,Egyptian,32-42-1200.1388,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/254111,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4664,302563,Egyptian,32-42-1200.1390,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/302563,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4665,285647,Egyptian,32-42-1200.1255,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/285647,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4666,150675,Egyptian,32-42-1200.1257,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/150675,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4667,224373,Egyptian,32-42-1200.1259,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/224373,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4668,252826,Egyptian,32-42-1200.1261,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/252826,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4669,88952,Egyptian,32-42-1200.1034,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Imperial Roman Period,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291,http://www.penn.museum/collections/object/88952,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
4670,205007,Egyptian,32-42-1200.1037,Coin,,Roman Imperial,Egypt|Meydum,Bronze,Arcadius|Honorius|Theodosius II,300-499 AD,300,499,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1932",,"Bronze. From a hoard found in a jar (32-42-1167). The following are represented: Constans, Arcadius, Theodosius, Honorius, Valentinian, Gratian, Magn. Maximus, Julian, Helene, Aelia Flacilla.",,,,,,,,,,,32-1-291|C678,http://www.penn.museum/collections/object/205007,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
