,accession_credit_line,creator,culture,culture_area,curatorial_section,date_made,date_made_early,date_made_late,description,emuIRN,iconography,image_url,manufacture_locationlocus,material,measurement_height,measurement_length,measurement_outside_diameter,measurement_tickness,measurement_unit,measurement_width,native_name,object_name,object_number,other_numbers,period,provenience,technique,url
3762,"Exchange with Kevorkian, 1940",,Ptolemaic,,Egyptian,80-50 BC,-80,-50,"Standing Headless statue of a man wearing a tight fringed garment and holding 3 papyrus blossoms in left hand.  Head and feet missing.  Three vertical lines of hieroglyphs on back and 4 short ones on the side of the support.  The statue was previously misidentified as Hathor because of the figure's prominent breasts.  It depicts the strategos (general?), Korax and this statue type is very common from the last 4th c. BC to Roman times.  While the name of Korax has been erased, the titles and form match another statue where the name is preserved.",122666,Man|Strategos|Korax,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/77547.jpg""",,Andesite,127.0,,,,cm,45.7,,Statue,40-19-3,,Ptolemaic Period|Ptolemy XII Neos Dionysos,Egypt|Dendereh,,http://www.penn.museum/collections/object/122666
3763,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,,,,Rod of rolled glass. Gold,334173,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/200994.jpg""",,Glass,,6.2,,,cm,,,Rod,E1008A,ES840,Eighteenth Dynasty,Egypt|El-Amarna,,http://www.penn.museum/collections/object/334173
3764,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,,,,Rod of rolled glass. Green,308334,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201032.jpg""",,Glass,,3.1,,,cm,,,Rod,E1008D,ES 840,Eighteenth Dynasty,Egypt|El-Amarna,,http://www.penn.museum/collections/object/308334
3765,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,,,,Rod of rolled glass. Blue.,79766,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201001.jpg""",,Glass,,6.3,,,cm,,,Rod,E1008H,ES 840,Eighteenth Dynasty,Egypt|El-Amarna,,http://www.penn.museum/collections/object/79766
3766,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,-1539-1292 BC,-1539,-1292,First stage in preparing lump glass  for threads. Green glass,259217,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201011.jpg""",,Glass,,2.3,,,cm,0.9,,Rod,E843A,ES843,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/259217
3767,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,-1539-1292 BC,-1539,-1292,First stage in preparing lump glass for threads. Dark blue,160775,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201020.jpg""",,Glass,,3.5,,,cm,0.3,,Rod,E843C,ES843,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/160775
3768,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,-1539-1292 BC,-1539,-1292,First stage in preparing lump glass for threads. Dark Brown glass,248025,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201014.jpg""",,Glass,,3.9,,,cm,0.5,,Rod,E843E,ES843,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/248025
3769,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,-1539-1292 BC,-1539,-1292,First stage in preparing lump glass for threads. Blue glass.,240878,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201016.jpg""",,Glass,,3.3,,,cm,0.7,,Rod,E843G,ES843,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/240878
3770,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,-1539-1292 BC,-1539,-1292,First stage in preparing lump glass for threads. Blue glass,54404,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201018.jpg""",,Glass,,4.5,,,cm,0.4,,Rod,E843I,ES843,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/54404
3771,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,-1539-1292 BC,-1539,-1292,First stage in preparing lump glass for threads. Dark brown glass. Twist at end.,22259,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201021.jpg""",,Glass,,8.0,,,cm,0.4,,Rod,E843K,ES843,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/22259
3772,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,-1539-1292 BC,-1539,-1292,First stage in preparing lump glass for threads. Gray glass,243465,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/201023.jpg""",,Glass,,,,,,,,Rod,E843M,ES843,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/243465
3773,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,1539-1292 BC,-1540,-1291,Rod of glass flattened into strip. Black.,199631,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/205091.jpg""",,Glass,,2.8,,0.3,cm,1.2,,Object,E844C,ES 844,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/199631
3774,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,1539-1292 BC,-1540,-1291,Rod of glass flattened into strip. Green.,175036,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/205109.jpg""",,Glass,,2.3,,0.1,cm,1.4,,Object,E844I,ES 844,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/175036
3775,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,1539-1292 BC,-1540,-1291,Used for cobble floor of furnace on which glazing and toasting pats of colour could be done. When disintegrated by the heat these were ground up for pure silica to make the frit. Flecks of turquoise color.,253927,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/205116.jpg""",,Quartz,,3.9,,,cm,3.0,,Pebble,E847A,ES847,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/253927
3776,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,1539-1292 BC,-1540,-1291," Inside of jar, remain of blue glass. Jars were inverted to support pans of glass in furnace.",147505,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/205124.jpg""",,Ceramic,,9.6,,,cm,11.3,,Jar Fragment,E848A,ES848,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/147505
3777,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,,,,Red,126164,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/206379.jpg""",,Pigment,,,,,,,,Pigment,E861F,ES848A,,Egypt|El-Amarna,,http://www.penn.museum/collections/object/126164
3778,"Purchased from William Flinders Petrie, 1893",,,,Egyptian,1539-1292 BC,-1540,-1291,Rough.,235397,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/206383.jpg""",,Slag,,,,,,,,Slag Fragment,E864B,ES845,Eighteenth Dynasty|New Kingdom,Egypt|El-Amarna,,http://www.penn.museum/collections/object/235397
3779,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,,,Egyptian,,,,"Seated statuette fragment. Green stone. Hieroglyphs on lap, front and side of base.",110235,Human,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/274284.jpg""",,Stone,,,,,,,,Statuary,69-29-36,69-6,,Egypt|Abydos,,http://www.penn.museum/collections/object/110235
3780,Loaned by the Philadelphia Museum of Art,,,,Egyptian,,,,,79141,Ram?|Lion?|Cobra,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/410719.jpg""",,Steatite,,,,,cm,,,Scarab,L-55-147A,30-48-3,,Egypt,,http://www.penn.museum/collections/object/79141
3781,Loaned by the Philadelphia Museum of Art,,,,Egyptian,,,,,201230,King|Winged Cobra,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/410722.jpg""",,Steatite,,,,,cm,,,Scarab,L-55-148A,30-48-2,,Egypt,,http://www.penn.museum/collections/object/201230
3782,Loaned by the Philadelphia Museum of Art,,,,Egyptian,,,,,145788,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/410726.jpg""",,Steatite,,,,,cm,,,Scarab,L-55-149A,30-48-5,,Egypt,,http://www.penn.museum/collections/object/145788
3783,"The Eckley B. Coxe Jr. Expedition to Nubia, Karanog, Aniba Cemetery; D. Randall-MacIver and C. L. Wooley, 1908",,Meroitic,,Egyptian,100BC-300AD,-100,300,String of beads of multiple shapes and materials including faience and glass.  Including central Bes pendant. 62 total beads.,151254,Bes,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/77550.jpg""",,Paste|Faience,,36.0,,,cm,,,String of Beads,E7794,,,Egypt|Nubia|Karanog Cemetery,,http://www.penn.museum/collections/object/151254
3784,"The Eckley B. Coxe Jr. Expedition to Nubia, Karanog, Aniba Cemetery; D. Randall-MacIver and C. L. Wooley, 1908",,Meroitic,,Egyptian,100BC-300AD,-100,300,Beads:  Lentoid- 26 opaque dark blue glass; Spheroid - 1 green opaque glass<br />Pendants: Scorpian- blue faience; Heart- blue faience.  Bird- bronze. 31 total pieces.,189780,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/114195.jpg""",,Faience|Glass|Bronze,,23.5,,,cm,,,String of Beads|Pendant,E7934,,,Egypt|Nubia|Karanog Cemetery,,http://www.penn.museum/collections/object/189780
3785,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,,,Egyptian,1980 - 1630 BC,-1981,-1629,"162 minute, red gold disc beads to which probably belong the following amulets of similarly colored gold: (1) scarab with scarab engraved on base; (2) vulture; (3) wedjat eye.<br /><br />Probably Middle Kingdom.",237078,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186953.jpg""",,Gold,,0.18,,,m,,,Bead|Amulet,29-65-471,D 354,Middle Kingdom,Egypt|Dendereh,,http://www.penn.museum/collections/object/237078
3786,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,,,Egyptian,,,,Gold earring,16722,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186956.jpg""",,Gold,,1.6,,,cm,,,Earring,29-70-3,M4402,,Egypt|Mit-Rahineh,,http://www.penn.museum/collections/object/16722
3787,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,,,Egyptian,570BC-526 BC,-571,-525,"Cast gold amulet of Montu, showing the god striding forward with his hands at his sides. Crown composed of a sun disk, double uraeus, and two tall plumes made separately. Suspension loop on back.",21540,Montu,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/193198.jpg""",,Gold|Electrum (uncertain),,,,,,,,Amulet,29-70-20,M6253,Late Period|Twenty-Sixth Dynasty,Egypt|Mit-Rahineh,Cast,http://www.penn.museum/collections/object/21540
3788,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,,,Egyptian,,,,Gold crescent shaped earing with twisted wire decoration,289821,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186960.jpg""",,Gold,,,0.015,,cm,,,Earring,29-70-9A,M4400A,,Egypt|Mit-Rahineh,,http://www.penn.museum/collections/object/289821
3789,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1931",,,,Egyptian,945-712 BC,-945,-712,Winged scarab beetle amulet made of electrum.,174271,Scarab|Beetle,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186962.jpg""",,Electrum,,4.9,,,cm,,,Amulet,31-27-274,30-1-311,Third Intermediate Period|Twenty-Second Dynasty,Egypt|Meydum,,http://www.penn.museum/collections/object/174271
3790,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,,,Egyptian,1539 - 1075 BC,-1540,-1074,Lapis Lazuli amulet of two falcons facing each other on a base.,343201,Falcon,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186980.jpg""",,Lapis,,,,,,,,Amulet,E10677,,New Kingdom,Sudan|Nubia|Buhen,,http://www.penn.museum/collections/object/343201
3791,"Distribution from the Egyptian Research Account, W.L.S. Loat, 1905",,,,Egyptian,,,,Has loop at top for suspension.,123327,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186974.jpg""",,Carnelian,,,,,,,,Scarab,E11841,AES3766,,Egypt|Gurob,,http://www.penn.museum/collections/object/123327
3792,"Distribution from the Egyptian Research Account, 1902",,,,Egyptian,1-199 AD,Jan 199,Jan 199,Three pendants with three silvered glass spheroid beads.,94275,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186976.jpg""",,Gold|Glass,,,,,,,,Earring,E13388,AES2772,,Egypt|Abydos,,http://www.penn.museum/collections/object/94275
3793,"Distribution from the Egyptian Research Account, 1896",,,,Egyptian,,,,Calf's head.,325881,Calf Head,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186966.jpg""",,Electrum,,,,,,,,Amulet,E2014,ES2014,,"Thebes, Egypt",,http://www.penn.museum/collections/object/325881
3794,"Distribution from the American Exploration Society, 1898",,,,Egyptian,,,,"Four discs, raised and beaded, around central openwork disc.",308538,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186978.jpg""",,Gold,,,,,,,,Earring,E3315,AES15,,Egypt,,http://www.penn.museum/collections/object/308538
3795,"Distribution from the Egypt Exploration Fund, William Flinders Petrie, 1898",,,,Egyptian,,,,Gold. Was inlaid.,174379,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186970.jpg""",,Gold,,,,,,,,Amulet,E3948,AES730,,Egypt|Dendereh,Inlaid,http://www.penn.museum/collections/object/174379
3796,"Distribution from the Egypt Exploration Fund, William Flinders Petrie, 1899",,,,Egyptian,1938- 1759 BC,-1939,-1758,,254188,Fish,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/172033.jpg""",,Silver|Faience,,,,,,,,Amulet,E3990,AES763,Middle Kingdom|Twelfth Dynasty,Egypt|Hiw,,http://www.penn.museum/collections/object/254188
3797,"The Eckley B. Coxe Jr. Expedition to Nubia, Karanog, Aniba Cemetery; D. Randall-MacIver and C. L. Wooley, 1908",,Meroitic,,Egyptian,100BC-AD300,-100,300,Ring of a bronze alloy.  Copper colored and engraved.  The round bezel is solid.  The decoration consists of three geese above a single crocodile.,274599,Geese|Crocodile,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/76473.jpg""",,Bronze,,,,,,,,Ring,E8068,,,Egypt|Nubia|Karanog Cemetery,,http://www.penn.museum/collections/object/274599
3798,"Distribution from the Egyptian Research Account, 1900",,,,Egyptian,1938-  1759 BC,-1939,-1758,Ribbed.,330785,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/445817.jpg""",,Gold,,,,,,,,Bracelet,E9190B,AES 1881,Middle Kingdom|Twelfth Dynasty,Egypt|Abydos,,http://www.penn.museum/collections/object/330785
3799,"Distribution from the Egyptian Research Account, 1900",,,,Egyptian,1938-1759 BC,-1938,-1759,Amulet of a fish made of electrum with the body decorated with a feldspar stone set in the electrum,156304,Fish,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/172037.jpg""",,Electrum|Feldspar,,,,,,,,Pendant,E9194A,AES 1885,Middle Kingdom|Twelfth Dynasty,Egypt|Abydos,,http://www.penn.museum/collections/object/156304
3800,"Distribution from the Egyptian Research Account, 1900",,,,Egyptian,1938-1759 BC,-1938,-1759,"These electrum beads are shaped like cowrie shells and may have formed part of a girdle.  The beads are hollow and contain metalic pellets, which would have rattled as the wearer moved. E9191 shares photo.",2747,Cowrie Shell,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/77486.jpg""",,Electrum,,25.4,,,cm,1.59,,Bead String,E9195,AES 1886,Middle Kingdom|Twelfth Dynasty,Egypt|Abydos,,http://www.penn.museum/collections/object/2747
3801,"Distribution from the Egyptian Research Account, 1900",,,,Egyptian,1938 - 1759 BC,-1939,-1758,Spheroid - garnet<br />Barrel - garnet<br />Ring - garnet,330786,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/419165.jpg""",,Garnet,,,,,,,,Bead,E9200B,AES 1891,Middle Kingdom|Twelfth Dynasty,Egypt|Abydos,,http://www.penn.museum/collections/object/330786
3802,"Distribution from the Egyptian Research Account, 1900",,,,Egyptian,1938 - 1759 BC,-1939,-1758,"Green glazed steatite, hedgehog top.",199965,Hedgehog,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/172476.jpg""",,Steatite,,,,,,,,Scarab,E9206,AES 1897,Middle Kingdom|Twelfth Dynasty,Egypt|Abydos,,http://www.penn.museum/collections/object/199965
3803,"Distribution from the Egyptian Research Account, John Garstang, 1901",,,,Egyptian,2500- 2170 BC,-2501,-2169,"Small gold ring beads, 8 gold barrel beads; 1 gold cylinder bead",254127,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/186973.jpg""",,Gold,,,,,,,,String of Beads,E9742,AES2266,Old Kingdom|Fifth Dynasty|Sixth Dynasty|Seventh Dynasty,Egypt|El-Mahasna,,http://www.penn.museum/collections/object/254127
3804,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",Ptolemy I,Hellenistic,,Egyptian,,,,Obscure bronze coin,61912,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/312302.jpg""",,Bronze,,,1.1,,cm,,,Coin,29-70-427,M1036,Hellenistic|Ptolemy I,Egypt|Mit-Rahineh,,http://www.penn.museum/collections/object/61912
3805,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,,,Egyptian,,,,Obscure bronze coin,22549,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/311638.jpg""",,Bronze,,,1.0,,cm,,,Coin,29-70-333,M480,,Egypt|Mit-Rahineh,,http://www.penn.museum/collections/object/22549
3806,"Purchased from Prof. Moritz; subscription of Mrs. C. C. Harrison, 1911",,,,Egyptian,,,,Arabic Manuscript.,482103,Koran,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/77489.jpg""",,Vellum|Ink,,,,,,,,Manuscript Fragment,E16269D,Muller 20,,Egypt,,http://www.penn.museum/collections/object/482103
3807,"Purchased from Prof. Moritz; subscription of Mrs. C. C. Harrison, 1911",,,,Egyptian,,,,Part of Coptic papyrus.,239847,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/185669.jpg""",,Papyrus|Ink,,,,,,,,Manuscript,E16247,63b (by W.M. Muller),,Egypt,,http://www.penn.museum/collections/object/239847
3808,"Distribution from the British School of Archaeology, W. M. F. Petrie, 1906",,,,Egyptian,1539-1292 BC,-1540,-1291,With Ptah and worshipper. Trace of inscription at top.,298398,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/56570.jpg""",,Limestone,,,,,,,,Stela,E12508,,Eighteenth Dynasty (uncertain)|New Kingdom,Egypt|Memphis (Egypt),,http://www.penn.museum/collections/object/298398
3809,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,,,Egyptian,,,,Bronze coin,155706,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/311797.jpg""",,Bronze,,,1.6,,cm,,,Coin,29-70-351,M570,,Egypt|Mit-Rahineh,,http://www.penn.museum/collections/object/155706
3810,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,,,Egyptian,,,,brown ware; white wash.,494743,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/273396.jpg""",,Terracotta,0.048,,,,m,,,Shabti,29-86-326.2,1565,,Egypt|Dra Abu El-Naga,,http://www.penn.museum/collections/object/494743
3811,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,,,Egyptian,,,,"inscribed: belonging to Nersikheru; Chap. VI. ""Book of the dead"" (Theban Text)",1274,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/120363.jpg""",,Limestone,0.233,,,,m,,,Shawabti,29-86-351,971,,Egypt|Dra Abu El-Naga,,http://www.penn.museum/collections/object/1274
3812,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,,,Egyptian,,,,Two sherds belonging together:<br /><br />a - Ribbed red ware. Portion of Coptic inscription. <br /><br />b - Pottery. Containing Coptic inscription,267751,,"""https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/1600/64061.jpg""",,Ceramic,,,,,,,,Ostracon,29-86-809,171,,Egypt|Dra Abu El-Naga,,http://www.penn.museum/collections/object/267751
